,id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
11831,23874,21518,2014/2015,16,2014-12-20 00:00:00+00:00,8370,8558,1,3
11832,23875,21518,2014/2015,16,2014-12-20 00:00:00+00:00,8372,10267,0,1
11833,23876,21518,2014/2015,16,2015-02-04 00:00:00+00:00,8633,8302,2,1
11834,23877,21518,2014/2015,16,2014-12-19 00:00:00+00:00,9910,9865,0,1
11835,23878,21518,2014/2015,17,2015-01-03 00:00:00+00:00,10268,10205,2,2
11836,23879,21518,2014/2015,17,2015-01-03 00:00:00+00:00,9783,8315,1,0
11837,23880,21518,2014/2015,17,2015-01-03 00:00:00+00:00,9906,8581,3,1
11838,23881,21518,2014/2015,17,2015-01-04 00:00:00+00:00,8560,8634,1,0
11839,23882,21518,2014/2015,17,2015-01-05 00:00:00+00:00,7869,7878,2,0
11840,23883,21518,2014/2015,17,2015-01-04 00:00:00+00:00,8305,8370,1,2
11841,23884,21518,2014/2015,17,2015-01-04 00:00:00+00:00,8558,8372,1,2
11842,23885,21518,2014/2015,17,2015-01-04 00:00:00+00:00,10267,8633,2,1
11843,23886,21518,2014/2015,17,2015-01-03 00:00:00+00:00,8302,9910,1,0
11844,23887,21518,2014/2015,17,2015-01-03 00:00:00+00:00,9864,9865,1,2
11845,23888,21518,2014/2015,18,2015-01-10 00:00:00+00:00,9864,10205,1,1
11846,23889,21518,2014/2015,18,2015-01-11 00:00:00+00:00,8315,10268,1,2
11847,23890,21518,2014/2015,18,2015-01-09 00:00:00+00:00,8581,9783,0,0
11848,23891,21518,2014/2015,18,2015-01-11 00:00:00+00:00,8634,9906,3,1
11849,23892,21518,2014/2015,18,2015-01-11 00:00:00+00:00,7878,8560,1,1
11850,23893,21518,2014/2015,18,2015-01-12 00:00:00+00:00,8370,7869,0,1
11851,23894,21518,2014/2015,18,2015-01-10 00:00:00+00:00,8372,8305,2,1
11852,23895,21518,2014/2015,18,2015-01-10 00:00:00+00:00,8633,8558,3,0
11853,23896,21518,2014/2015,18,2015-01-10 00:00:00+00:00,9910,10267,1,1
11854,23897,21518,2014/2015,18,2015-01-11 00:00:00+00:00,9865,8302,0,2
11855,23898,21518,2014/2015,19,2015-01-17 00:00:00+00:00,10205,8315,2,0
11856,23899,21518,2014/2015,19,2015-01-18 00:00:00+00:00,10268,8581,1,0
11857,23900,21518,2014/2015,19,2015-01-18 00:00:00+00:00,9783,8634,0,4
11858,23901,21518,2014/2015,19,2015-01-18 00:00:00+00:00,9906,7878,2,0
11859,23902,21518,2014/2015,19,2015-01-17 00:00:00+00:00,8560,8370,0,1
11860,23903,21518,2014/2015,19,2015-01-16 00:00:00+00:00,7869,8372,1,1
11861,23904,21518,2014/2015,19,2015-01-18 00:00:00+00:00,8305,8633,0,3
11862,23905,21518,2014/2015,19,2015-01-17 00:00:00+00:00,8558,9910,1,0
11863,23906,21518,2014/2015,19,2015-01-17 00:00:00+00:00,10267,9865,3,2
11864,23907,21518,2014/2015,19,2015-01-18 00:00:00+00:00,8302,9864,2,0
11865,23908,21518,2014/2015,2,2014-08-29 00:00:00+00:00,10267,9864,3,0
11866,23909,21518,2014/2015,2,2014-08-30 00:00:00+00:00,8558,8302,1,2
11867,23910,21518,2014/2015,2,2014-08-29 00:00:00+00:00,8305,9865,1,0
11868,23911,21518,2014/2015,2,2014-08-30 00:00:00+00:00,7869,9910,1,1
11869,23912,21518,2014/2015,2,2014-08-31 00:00:00+00:00,8560,8633,4,2
11870,23913,21518,2014/2015,2,2014-08-30 00:00:00+00:00,9906,8372,2,1
11871,23914,21518,2014/2015,2,2014-08-31 00:00:00+00:00,9783,8370,2,2
11872,23915,21518,2014/2015,2,2014-08-31 00:00:00+00:00,10268,7878,1,1
11873,23916,21518,2014/2015,2,2014-08-31 00:00:00+00:00,10205,8634,0,1
11874,23917,21518,2014/2015,2,2014-08-30 00:00:00+00:00,8315,8581,3,0
11875,23918,21518,2014/2015,20,2015-01-25 00:00:00+00:00,10267,8302,3,1
11876,23919,21518,2014/2015,20,2015-01-25 00:00:00+00:00,8558,9865,3,0
11877,23920,21518,2014/2015,20,2015-01-26 00:00:00+00:00,8305,9910,2,1
11878,23921,21518,2014/2015,20,2015-01-24 00:00:00+00:00,7869,8633,1,2
11879,23922,21518,2014/2015,20,2015-01-24 00:00:00+00:00,8560,8372,1,0
11880,23923,21518,2014/2015,20,2015-01-24 00:00:00+00:00,9906,8370,3,1
11881,23924,21518,2014/2015,20,2015-01-25 00:00:00+00:00,9783,7878,2,2
11882,23925,21518,2014/2015,20,2015-01-24 00:00:00+00:00,10268,8634,0,6
11883,23926,21518,2014/2015,20,2015-01-24 00:00:00+00:00,10205,8581,1,0
11884,23927,21518,2014/2015,20,2015-01-25 00:00:00+00:00,8315,9864,1,1
11885,23928,21518,2014/2015,21,2015-02-02 00:00:00+00:00,9864,10267,1,0
11886,23929,21518,2014/2015,21,2015-02-01 00:00:00+00:00,8302,8558,3,2
11887,23930,21518,2014/2015,21,2015-02-01 00:00:00+00:00,9865,8305,1,0
11888,23931,21518,2014/2015,21,2015-01-31 00:00:00+00:00,9910,7869,1,0
11889,23932,21518,2014/2015,21,2015-01-31 00:00:00+00:00,8633,8560,4,1
11890,23933,21518,2014/2015,21,2015-01-31 00:00:00+00:00,8372,9906,1,3
11891,23934,21518,2014/2015,21,2015-01-30 00:00:00+00:00,8370,9783,1,2
11892,23935,21518,2014/2015,21,2015-01-31 00:00:00+00:00,7878,10268,1,0
11893,23936,21518,2014/2015,21,2015-02-01 00:00:00+00:00,8634,10205,3,2
11894,23937,21518,2014/2015,21,2015-02-01 00:00:00+00:00,8581,8315,0,2
11895,23938,21518,2014/2015,22,2015-02-08 00:00:00+00:00,8558,10267,1,2
11896,23939,21518,2014/2015,22,2015-02-08 00:00:00+00:00,8305,8302,2,1
11897,23940,21518,2014/2015,22,2015-02-08 00:00:00+00:00,7869,9865,1,2
11898,23941,21518,2014/2015,22,2015-02-07 00:00:00+00:00,8560,9910,1,1
11899,23942,21518,2014/2015,22,2015-02-07 00:00:00+00:00,9906,8633,4,0
11900,23943,21518,2014/2015,22,2015-02-06 00:00:00+00:00,9783,8372,2,0
11901,23944,21518,2014/2015,22,2015-02-09 00:00:00+00:00,10268,8370,2,0
11902,23945,21518,2014/2015,22,2015-02-07 00:00:00+00:00,10205,7878,2,0
11903,23946,21518,2014/2015,22,2015-02-08 00:00:00+00:00,8315,8634,2,5
11904,23947,21518,2014/2015,22,2015-02-07 00:00:00+00:00,8581,9864,4,1
11905,23948,21518,2014/2015,23,2015-02-14 00:00:00+00:00,9864,8558,0,2
11906,23949,21518,2014/2015,23,2015-02-15 00:00:00+00:00,10267,8305,1,0
11907,23950,21518,2014/2015,23,2015-02-14 00:00:00+00:00,8302,7869,3,0
11908,23951,21518,2014/2015,23,2015-02-13 00:00:00+00:00,9865,8560,2,2
11909,23952,21518,2014/2015,23,2015-02-15 00:00:00+00:00,9910,9906,2,0
11910,23953,21518,2014/2015,23,2015-02-14 00:00:00+00:00,8633,9783,2,0
11911,23954,21518,2014/2015,23,2015-02-16 00:00:00+00:00,8372,10268,0,1
11912,23955,21518,2014/2015,23,2015-02-15 00:00:00+00:00,8370,10205,2,0
11913,23956,21518,2014/2015,23,2015-02-14 00:00:00+00:00,7878,8315,0,0
11914,23957,21518,2014/2015,23,2015-02-15 00:00:00+00:00,8634,8581,5,0
11915,23958,21518,2014/2015,24,2015-02-20 00:00:00+00:00,8305,8558,2,1
11916,23959,21518,2014/2015,24,2015-02-21 00:00:00+00:00,7869,10267,1,2
11917,23960,21518,2014/2015,24,2015-02-22 00:00:00+00:00,8560,8302,4,3
11918,23961,21518,2014/2015,24,2015-02-21 00:00:00+00:00,9906,9865,3,0
11919,23962,21518,2014/2015,24,2015-02-21 00:00:00+00:00,9783,9910,0,2
11920,23963,21518,2014/2015,24,2015-02-22 00:00:00+00:00,10268,8633,0,2
11921,23964,21518,2014/2015,24,2015-02-22 00:00:00+00:00,10205,8372,1,0
11922,23965,21518,2014/2015,24,2015-02-22 00:00:00+00:00,8315,8370,1,0
11923,23966,21518,2014/2015,24,2015-02-23 00:00:00+00:00,8581,7878,2,1
11924,23967,21518,2014/2015,24,2015-02-21 00:00:00+00:00,8634,9864,0,1
11925,23968,21518,2014/2015,25,2015-02-28 00:00:00+00:00,9864,8305,3,2
11926,23969,21518,2014/2015,25,2015-02-27 00:00:00+00:00,8558,7869,1,0
11927,23970,21518,2014/2015,25,2015-03-01 00:00:00+00:00,10267,8560,2,0
11928,23971,21518,2014/2015,25,2015-03-01 00:00:00+00:00,8302,9906,0,0
11929,23972,21518,2014/2015,25,2015-02-28 00:00:00+00:00,9865,9783,0,0
11930,23973,21518,2014/2015,25,2015-03-02 00:00:00+00:00,9910,10268,1,1
11931,23974,21518,2014/2015,25,2015-03-01 00:00:00+00:00,8633,10205,1,1
11932,23975,21518,2014/2015,25,2015-03-01 00:00:00+00:00,8372,8315,0,1
11933,23976,21518,2014/2015,25,2015-02-28 00:00:00+00:00,8370,8581,4,2
11934,23977,21518,2014/2015,25,2015-02-28 00:00:00+00:00,7878,8634,1,3
11935,23978,21518,2014/2015,26,2015-03-09 00:00:00+00:00,7869,8305,1,2
11936,23979,21518,2014/2015,26,2015-03-08 00:00:00+00:00,8560,8558,1,0
11937,23980,21518,2014/2015,26,2015-03-08 00:00:00+00:00,9906,10267,1,1
11938,23981,21518,2014/2015,26,2015-03-07 00:00:00+00:00,9783,8302,3,4
11939,23982,21518,2014/2015,26,2015-03-07 00:00:00+00:00,10268,9865,1,0
11940,23983,21518,2014/2015,26,2015-03-08 00:00:00+00:00,10205,9910,4,1
11941,23984,21518,2014/2015,26,2015-03-07 00:00:00+00:00,8315,8633,1,0
11942,23985,21518,2014/2015,26,2015-03-06 00:00:00+00:00,8581,8372,2,1
11943,23986,21518,2014/2015,26,2015-03-08 00:00:00+00:00,8634,8370,6,1
11944,23987,21518,2014/2015,26,2015-03-07 00:00:00+00:00,7878,9864,1,0
11945,23988,21518,2014/2015,27,2015-03-15 00:00:00+00:00,9864,7869,2,0
11946,23989,21518,2014/2015,27,2015-03-16 00:00:00+00:00,8305,8560,0,1
11947,23990,21518,2014/2015,27,2015-03-14 00:00:00+00:00,8558,9906,0,0
11948,23991,21518,2014/2015,27,2015-03-13 00:00:00+00:00,10267,9783,2,0
11949,23992,21518,2014/2015,27,2015-03-15 00:00:00+00:00,8302,10268,3,0
11950,23993,21518,2014/2015,27,2015-03-15 00:00:00+00:00,9865,10205,0,0
11951,23994,21518,2014/2015,27,2015-03-14 00:00:00+00:00,9910,8315,1,2
11952,23995,21518,2014/2015,27,2015-03-15 00:00:00+00:00,8633,8581,2,0
11953,23996,21518,2014/2015,27,2015-03-14 00:00:00+00:00,8372,8634,0,2
11954,23997,21518,2014/2015,27,2015-03-14 00:00:00+00:00,8370,7878,3,1
11955,23998,21518,2014/2015,28,2015-03-22 00:00:00+00:00,8560,7869,3,1
11956,23999,21518,2014/2015,28,2015-03-21 00:00:00+00:00,9906,8305,2,0
11957,24000,21518,2014/2015,28,2015-03-22 00:00:00+00:00,9783,8558,0,0
11958,24001,21518,2014/2015,28,2015-03-20 00:00:00+00:00,10268,10267,0,4
11959,24002,21518,2014/2015,28,2015-03-22 00:00:00+00:00,10205,8302,0,2
11960,24003,21518,2014/2015,28,2015-03-21 00:00:00+00:00,8315,9865,2,1
11961,24004,21518,2014/2015,28,2015-03-21 00:00:00+00:00,8581,9910,0,1
11962,24005,21518,2014/2015,28,2015-03-22 00:00:00+00:00,8634,8633,2,1
11963,24006,21518,2014/2015,28,2015-03-21 00:00:00+00:00,7878,8372,0,0
11964,24007,21518,2014/2015,28,2015-03-21 00:00:00+00:00,8370,9864,1,0
11965,24008,21518,2014/2015,29,2015-04-04 00:00:00+00:00,9864,8560,1,1
11966,24009,21518,2014/2015,29,2015-04-04 00:00:00+00:00,7869,9906,0,2
11967,24010,21518,2014/2015,29,2015-04-05 00:00:00+00:00,8305,9783,2,1
11968,24011,21518,2014/2015,29,2015-04-06 00:00:00+00:00,8558,10268,1,1
11969,24012,21518,2014/2015,29,2015-04-05 00:00:00+00:00,10267,10205,0,0
11970,24013,21518,2014/2015,29,2015-04-04 00:00:00+00:00,8302,8315,2,0
11971,24014,21518,2014/2015,29,2015-04-04 00:00:00+00:00,9865,8581,1,4
11972,24015,21518,2014/2015,29,2015-04-05 00:00:00+00:00,9910,8634,0,1
11973,24016,21518,2014/2015,29,2015-04-05 00:00:00+00:00,8633,7878,9,1
11974,24017,21518,2014/2015,29,2015-04-03 00:00:00+00:00,8372,8370,1,2
11975,24018,21518,2014/2015,3,2014-09-14 00:00:00+00:00,10267,8558,3,1
11976,24019,21518,2014/2015,3,2014-09-14 00:00:00+00:00,8302,8305,2,0
11977,24020,21518,2014/2015,3,2014-09-12 00:00:00+00:00,9865,7869,1,1
11978,24021,21518,2014/2015,3,2014-09-13 00:00:00+00:00,9910,8560,2,2
11979,24022,21518,2014/2015,3,2014-09-13 00:00:00+00:00,8633,9906,1,2
11980,24023,21518,2014/2015,3,2014-09-15 00:00:00+00:00,8372,9783,0,1
11981,24024,21518,2014/2015,3,2014-09-14 00:00:00+00:00,8370,10268,2,3
11982,24025,21518,2014/2015,3,2014-09-14 00:00:00+00:00,7878,10205,0,0
11983,24026,21518,2014/2015,3,2014-09-13 00:00:00+00:00,8634,8315,2,0
11984,24027,21518,2014/2015,3,2014-09-13 00:00:00+00:00,9864,8581,0,0
11985,24028,21518,2014/2015,30,2015-04-07 00:00:00+00:00,9906,8560,2,0
11986,24029,21518,2014/2015,30,2015-04-08 00:00:00+00:00,9783,7869,1,1
11987,24030,21518,2014/2015,30,2015-04-09 00:00:00+00:00,10268,8305,0,1
11988,24031,21518,2014/2015,30,2015-04-09 00:00:00+00:00,10205,8558,0,3
11989,24032,21518,2014/2015,30,2015-04-09 00:00:00+00:00,8315,10267,1,1
11990,24033,21518,2014/2015,30,2015-04-07 00:00:00+00:00,8581,8302,1,2
11991,24034,21518,2014/2015,30,2015-04-08 00:00:00+00:00,8634,9865,4,0
11992,24035,21518,2014/2015,30,2015-04-08 00:00:00+00:00,7878,9910,1,1
11993,24036,21518,2014/2015,30,2015-04-08 00:00:00+00:00,8370,8633,0,2
11994,24037,21518,2014/2015,30,2015-04-07 00:00:00+00:00,8372,9864,1,0
11995,24038,21518,2014/2015,31,2015-04-11 00:00:00+00:00,9864,9906,2,2
11996,24039,21518,2014/2015,31,2015-04-12 00:00:00+00:00,8560,9783,2,2
11997,24040,21518,2014/2015,31,2015-04-12 00:00:00+00:00,7869,10268,0,2
11998,24041,21518,2014/2015,31,2015-04-12 00:00:00+00:00,8305,10205,1,1
11999,24042,21518,2014/2015,31,2015-04-12 00:00:00+00:00,8558,8315,1,0
12000,24043,21518,2014/2015,31,2015-04-13 00:00:00+00:00,10267,8581,3,0
12001,24044,21518,2014/2015,31,2015-04-11 00:00:00+00:00,8302,8634,2,2
12002,24045,21518,2014/2015,31,2015-04-11 00:00:00+00:00,9865,7878,3,0
12003,24046,21518,2014/2015,31,2015-04-11 00:00:00+00:00,9910,8370,6,1
12004,24047,21518,2014/2015,31,2015-04-11 00:00:00+00:00,8633,8372,3,0
12005,24048,21518,2014/2015,32,2015-04-18 00:00:00+00:00,9783,9906,1,2
12006,24049,21518,2014/2015,32,2015-04-20 00:00:00+00:00,10268,8560,1,0
12007,24050,21518,2014/2015,32,2015-04-19 00:00:00+00:00,10205,7869,0,0
12008,24051,21518,2014/2015,32,2015-04-18 00:00:00+00:00,8315,8305,4,0
12009,24052,21518,2014/2015,32,2015-04-17 00:00:00+00:00,8581,8558,2,2
12010,24053,21518,2014/2015,32,2015-04-18 00:00:00+00:00,8634,10267,2,0
12011,24054,21518,2014/2015,32,2015-04-19 00:00:00+00:00,7878,8302,1,1
12012,24055,21518,2014/2015,32,2015-04-19 00:00:00+00:00,8370,9865,2,0
12013,24056,21518,2014/2015,32,2015-04-19 00:00:00+00:00,8372,9910,0,1
12014,24057,21518,2014/2015,32,2015-04-18 00:00:00+00:00,8633,9864,3,1
12015,24058,21518,2014/2015,33,2015-04-26 00:00:00+00:00,9864,9783,1,1
12016,24059,21518,2014/2015,33,2015-04-25 00:00:00+00:00,9906,10268,3,0
12017,24060,21518,2014/2015,33,2015-04-25 00:00:00+00:00,8560,10205,0,0
12018,24061,21518,2014/2015,33,2015-04-24 00:00:00+00:00,7869,8315,0,1
12019,24062,21518,2014/2015,33,2015-04-25 00:00:00+00:00,8305,8581,0,1
12020,24063,21518,2014/2015,33,2015-04-25 00:00:00+00:00,8558,8634,0,2
12021,24064,21518,2014/2015,33,2015-04-27 00:00:00+00:00,10267,7878,4,0
12022,24065,21518,2014/2015,33,2015-04-26 00:00:00+00:00,8302,8370,2,0
12023,24066,21518,2014/2015,33,2015-04-26 00:00:00+00:00,9865,8372,2,0
12024,24067,21518,2014/2015,33,2015-04-26 00:00:00+00:00,9910,8633,2,4
12025,24068,21518,2014/2015,34,2015-04-29 00:00:00+00:00,10268,9783,4,0
12026,24069,21518,2014/2015,34,2015-04-29 00:00:00+00:00,10205,9906,0,1
12027,24070,21518,2014/2015,34,2015-04-28 00:00:00+00:00,8315,8560,1,1
12028,24071,21518,2014/2015,34,2015-04-28 00:00:00+00:00,8581,7869,1,0
12029,24072,21518,2014/2015,34,2015-04-28 00:00:00+00:00,8634,8305,6,0
12030,24073,21518,2014/2015,34,2015-04-30 00:00:00+00:00,7878,8558,1,2
12031,24074,21518,2014/2015,34,2015-04-30 00:00:00+00:00,8370,10267,1,1
12032,24075,21518,2014/2015,34,2015-04-29 00:00:00+00:00,8372,8302,1,3
12033,24076,21518,2014/2015,34,2015-04-29 00:00:00+00:00,8633,9865,3,0
12034,24077,21518,2014/2015,34,2015-04-29 00:00:00+00:00,9910,9864,1,0
12035,24078,21518,2014/2015,35,2015-05-03 00:00:00+00:00,9864,10268,1,2
12036,24079,21518,2014/2015,35,2015-05-02 00:00:00+00:00,9783,10205,1,1
12037,24080,21518,2014/2015,35,2015-05-02 00:00:00+00:00,9906,8315,0,0
12038,24081,21518,2014/2015,35,2015-05-01 00:00:00+00:00,8560,8581,3,0
12039,24082,21518,2014/2015,35,2015-05-02 00:00:00+00:00,7869,8634,0,8
12040,24083,21518,2014/2015,35,2015-05-03 00:00:00+00:00,8305,7878,1,2
12041,24084,21518,2014/2015,35,2015-05-03 00:00:00+00:00,8558,8370,1,1
12042,24085,21518,2014/2015,35,2015-05-03 00:00:00+00:00,10267,8372,3,1
12043,24086,21518,2014/2015,35,2015-05-02 00:00:00+00:00,8302,8633,2,3
12044,24087,21518,2014/2015,35,2015-05-04 00:00:00+00:00,9865,9910,2,2
12045,24088,21518,2014/2015,36,2015-05-10 00:00:00+00:00,10205,10268,1,0
12046,24089,21518,2014/2015,36,2015-05-09 00:00:00+00:00,8315,9783,1,1
12047,24090,21518,2014/2015,36,2015-05-10 00:00:00+00:00,8581,9906,2,2
12048,24091,21518,2014/2015,36,2015-05-09 00:00:00+00:00,8634,8560,2,0
12049,24092,21518,2014/2015,36,2015-05-09 00:00:00+00:00,7878,7869,2,0
12050,24093,21518,2014/2015,36,2015-05-11 00:00:00+00:00,8370,8305,2,0
12051,24094,21518,2014/2015,36,2015-05-08 00:00:00+00:00,8372,8558,0,2
12052,24095,21518,2014/2015,36,2015-05-09 00:00:00+00:00,8633,10267,2,2
12053,24096,21518,2014/2015,36,2015-05-10 00:00:00+00:00,9910,8302,1,1
12054,24097,21518,2014/2015,36,2015-05-10 00:00:00+00:00,9865,9864,1,2
12055,24098,21518,2014/2015,37,2015-05-17 00:00:00+00:00,10205,9864,2,1
12056,24099,21518,2014/2015,37,2015-05-17 00:00:00+00:00,10268,8315,2,3
12057,24100,21518,2014/2015,37,2015-05-17 00:00:00+00:00,9783,8581,2,0
12058,24101,21518,2014/2015,37,2015-05-17 00:00:00+00:00,9906,8634,0,1
12059,24102,21518,2014/2015,37,2015-05-17 00:00:00+00:00,8560,7878,0,3
12060,24103,21518,2014/2015,37,2015-05-17 00:00:00+00:00,7869,8370,1,2
12061,24104,21518,2014/2015,37,2015-05-17 00:00:00+00:00,8305,8372,1,1
12062,24105,21518,2014/2015,37,2015-05-17 00:00:00+00:00,8558,8633,1,4
12063,24106,21518,2014/2015,37,2015-05-17 00:00:00+00:00,10267,9910,1,1
12064,24107,21518,2014/2015,37,2015-05-17 00:00:00+00:00,8302,9865,2,1
12065,24108,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8315,10205,4,0
12066,24109,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8581,10268,0,0
12067,24110,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8634,9783,2,2
12068,24111,21518,2014/2015,38,2015-05-23 00:00:00+00:00,7878,9906,0,0
12069,24112,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8370,8560,2,4
12070,24113,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8372,7869,3,0
12071,24114,21518,2014/2015,38,2015-05-23 00:00:00+00:00,8633,8305,7,3
12072,24115,21518,2014/2015,38,2015-05-23 00:00:00+00:00,9910,8558,3,2
12073,24116,21518,2014/2015,38,2015-05-23 00:00:00+00:00,9865,10267,2,3
12074,24117,21518,2014/2015,38,2015-05-23 00:00:00+00:00,9864,8302,2,3
12075,24118,21518,2014/2015,4,2014-09-20 00:00:00+00:00,8558,9864,2,2
12076,24119,21518,2014/2015,4,2014-09-22 00:00:00+00:00,8305,10267,0,3
12077,24120,21518,2014/2015,4,2014-09-21 00:00:00+00:00,7869,8302,1,3
12078,24121,21518,2014/2015,4,2014-09-21 00:00:00+00:00,8560,9865,1,2
12079,24122,21518,2014/2015,4,2014-09-20 00:00:00+00:00,9906,9910,2,2
12080,24123,21518,2014/2015,4,2014-09-20 00:00:00+00:00,9783,8633,2,8
12081,24124,21518,2014/2015,4,2014-09-19 00:00:00+00:00,10268,8372,0,2
12082,24125,21518,2014/2015,4,2014-09-21 00:00:00+00:00,10205,8370,4,2
12083,24126,21518,2014/2015,4,2014-09-20 00:00:00+00:00,8315,7878,0,1
12084,24127,21518,2014/2015,4,2014-09-21 00:00:00+00:00,8581,8634,0,5
12085,24128,21518,2014/2015,5,2014-09-25 00:00:00+00:00,8558,8305,2,0
12086,24129,21518,2014/2015,5,2014-09-25 00:00:00+00:00,10267,7869,3,0
12087,24130,21518,2014/2015,5,2014-09-24 00:00:00+00:00,8302,8560,1,0
12088,24131,21518,2014/2015,5,2014-09-24 00:00:00+00:00,9865,9906,0,1
12089,24132,21518,2014/2015,5,2014-09-23 00:00:00+00:00,9910,9783,2,1
12090,24133,21518,2014/2015,5,2014-09-23 00:00:00+00:00,8633,10268,5,1
12091,24134,21518,2014/2015,5,2014-09-24 00:00:00+00:00,8372,10205,1,1
12092,24135,21518,2014/2015,5,2014-09-24 00:00:00+00:00,8370,8315,2,1
12093,24136,21518,2014/2015,5,2014-09-24 00:00:00+00:00,7878,8581,0,1
12094,24137,21518,2014/2015,5,2014-09-24 00:00:00+00:00,9864,8634,0,0
12095,24138,21518,2014/2015,6,2014-09-28 00:00:00+00:00,8305,9864,1,0
12096,24139,21518,2014/2015,6,2014-09-28 00:00:00+00:00,7869,8558,0,0
12097,24140,21518,2014/2015,6,2014-09-28 00:00:00+00:00,8560,10267,1,1
12098,24141,21518,2014/2015,6,2014-09-27 00:00:00+00:00,9906,8302,4,0
12099,24142,21518,2014/2015,6,2014-09-28 00:00:00+00:00,9783,9865,0,1
12100,24143,21518,2014/2015,6,2014-09-26 00:00:00+00:00,10268,9910,0,1
12101,24144,21518,2014/2015,6,2014-09-27 00:00:00+00:00,10205,8633,0,2
12102,24145,21518,2014/2015,6,2014-09-27 00:00:00+00:00,8315,8372,0,0
12103,24146,21518,2014/2015,6,2014-09-27 00:00:00+00:00,8581,8370,0,2
12104,24147,21518,2014/2015,6,2014-09-27 00:00:00+00:00,8634,7878,6,0
12105,24148,21518,2014/2015,7,2014-10-03 00:00:00+00:00,8305,7869,1,1
12106,24149,21518,2014/2015,7,2014-10-05 00:00:00+00:00,8558,8560,2,0
12107,24150,21518,2014/2015,7,2014-10-04 00:00:00+00:00,10267,9906,3,1
12108,24151,21518,2014/2015,7,2014-10-05 00:00:00+00:00,8302,9783,4,1
12109,24152,21518,2014/2015,7,2014-10-04 00:00:00+00:00,9865,10268,2,2
12110,24153,21518,2014/2015,7,2014-10-05 00:00:00+00:00,9910,10205,1,3
12111,24154,21518,2014/2015,7,2014-10-05 00:00:00+00:00,8633,8315,5,0
12112,24155,21518,2014/2015,7,2014-10-04 00:00:00+00:00,8372,8581,3,3
12113,24156,21518,2014/2015,7,2014-10-04 00:00:00+00:00,8370,8634,0,2
12114,24157,21518,2014/2015,7,2014-10-04 00:00:00+00:00,9864,7878,2,1
12115,24158,21518,2014/2015,8,2014-10-18 00:00:00+00:00,7869,9864,1,2
12116,24159,21518,2014/2015,8,2014-10-20 00:00:00+00:00,8560,8305,1,2
12117,24160,21518,2014/2015,8,2014-10-19 00:00:00+00:00,9906,8558,2,0
12118,24161,21518,2014/2015,8,2014-10-19 00:00:00+00:00,9783,10267,3,0
12119,24162,21518,2014/2015,8,2014-10-19 00:00:00+00:00,10268,8302,0,2
12120,24163,21518,2014/2015,8,2014-10-19 00:00:00+00:00,10205,9865,2,0
12121,24164,21518,2014/2015,8,2014-10-18 00:00:00+00:00,8315,9910,1,1
12122,24165,21518,2014/2015,8,2014-10-18 00:00:00+00:00,8581,8633,0,5
12123,24166,21518,2014/2015,8,2014-10-18 00:00:00+00:00,8634,8372,3,0
12124,24167,21518,2014/2015,8,2014-10-17 00:00:00+00:00,7878,8370,0,1
12125,24168,21518,2014/2015,9,2014-10-25 00:00:00+00:00,7869,8560,1,1
12126,24169,21518,2014/2015,9,2014-10-26 00:00:00+00:00,8305,9906,0,1
12127,24170,21518,2014/2015,9,2014-10-26 00:00:00+00:00,8558,9783,0,0
12128,24171,21518,2014/2015,9,2014-10-25 00:00:00+00:00,10267,10268,3,1
12129,24172,21518,2014/2015,9,2014-10-26 00:00:00+00:00,8302,10205,2,1
12130,24173,21518,2014/2015,9,2014-10-25 00:00:00+00:00,9865,8315,0,1
12131,24174,21518,2014/2015,9,2014-10-24 00:00:00+00:00,9910,8581,3,0
12132,24175,21518,2014/2015,9,2014-10-25 00:00:00+00:00,8633,8634,3,1
12133,24176,21518,2014/2015,9,2014-10-25 00:00:00+00:00,8372,7878,1,1
12134,24177,21518,2014/2015,9,2014-10-26 00:00:00+00:00,9864,8370,4,0
12135,25098,24558,2011/2012,1,2011-07-16 00:00:00+00:00,10179,10243,1,0
12136,25099,24558,2011/2012,1,2011-07-16 00:00:00+00:00,10192,9931,1,1
12137,25100,24558,2011/2012,1,2011-07-17 00:00:00+00:00,7955,10199,0,3
12138,25101,24558,2011/2012,1,2011-07-17 00:00:00+00:00,9777,10191,1,2
12139,25102,24558,2011/2012,1,2011-07-20 00:00:00+00:00,9956,7730,2,0
12140,25103,24558,2011/2012,10,2011-09-24 00:00:00+00:00,10191,9931,1,1
12141,25104,24558,2011/2012,10,2011-09-24 00:00:00+00:00,10243,10192,1,2
12142,25105,24558,2011/2012,10,2011-09-25 00:00:00+00:00,9956,7955,0,1
12143,25106,24558,2011/2012,10,2011-09-25 00:00:00+00:00,7730,9777,0,0
12144,25107,24558,2011/2012,10,2011-09-25 00:00:00+00:00,10199,10179,2,0
12145,25108,24558,2011/2012,11,2011-10-01 00:00:00+00:00,9931,9777,3,0
12146,25109,24558,2011/2012,11,2011-10-01 00:00:00+00:00,7955,10191,4,0
12147,25110,24558,2011/2012,11,2011-10-02 00:00:00+00:00,9956,10243,3,0
